date	OrgPegNumber	OrgTubeNumber	PegNumber	TubeNumber	ScientificName	IDcertainty	Frequency	Fertile	Field_remarks	General_remarks
1992-07-24	-2	1	63	10	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-24	-2	2	63	9	Draba arctica	OK	1	NA	No remarks	No remarks
1992-07-24	-2	2	63	9	Poa glauca	OK	1	NA	No remarks	No remarks
1992-07-24	-2	2	63	9	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-24	-2	4	63	7	Carex rupestris	OK	2	NA	No remarks	No remarks
1992-07-24	-2	4	63	7	Draba arctica	OK	1	NA	No remarks	No remarks
1992-07-24	-2	4	63	7	Festuca brachyphylla	OK	1	NA	No remarks	No remarks
1992-07-24	-2	4	63	7	Minuartia biflora	OK	2	NA	No remarks	No remarks
1992-07-24	-2	5	63	6	Poa arctica	OK	1	NA	No remarks	No remarks
1992-07-24	-2	5	63	6	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-24	-2	5	63	6	Silene acaulis	OK	2	NA	No remarks	No remarks
1992-07-24	-2	6	63	5	Carex rupestris	OK	2	NA	No remarks	No remarks
1992-07-24	-2	6	63	5	Trisetum spicatum	OK	2	NA	No remarks	No remarks
1992-07-24	-2	7	63	4	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-24	-2	7	63	4	Hierochloë alpina	OK	2	NA	No remarks	No remarks
1992-07-24	-2	7	63	4	Luzula confusa	OK	1	NA	No remarks	No remarks
1992-07-24	-2	7	63	4	Minuartia biflora	OK	1	NA	No remarks	No remarks
1992-07-24	-2	8	63	3	Minuartia biflora	OK	2	NA	No remarks	No remarks
1992-07-24	-2	8	63	3	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-24	-2	8	63	3	Potentilla hyparctica	OK	1	NA	No remarks	No remarks
1992-07-24	-2	8	63	3	Silene acaulis	OK	2	NA	No remarks	No remarks
1992-07-24	-2	9	63	2	Potentilla hyparctica	OK	2	NA	No remarks	No remarks
1992-07-24	-2	9	63	2	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-24	-2	9	63	2	Trisetum spicatum	OK	1	NA	No remarks	No remarks
1992-07-24	-2	10	63	1	Festuca brachyphylla	OK	1	NA	Pot.hyp.-Trisetum snowpatch/herb slope. Photo 219-220.	No remarks
1992-07-24	-1	1	64	1	Carex nardina	OK	1	NA	Car.nar. fellfield. Very stony (up to 1 m rocks) with gravel and sand between. Photo 183.	No remarks
1992-07-24	-1	1	64	1	Carex rupestris	OK	2	NA	Car.nar. fellfield. Very stony (up to 1 m rocks) with gravel and sand between. Photo 183.	No remarks
1992-07-24	-1	1	64	1	Cerastium arcticum	OK	2	NA	Car.nar. fellfield. Very stony (up to 1 m rocks) with gravel and sand between. Photo 183.	No remarks
1992-07-24	-1	1	64	1	Draba arctica	OK	1	NA	Car.nar. fellfield. Very stony (up to 1 m rocks) with gravel and sand between. Photo 183.	No remarks
1992-07-24	-1	4	64	4	Carex nardina	OK	1	NA	No remarks	No remarks
1992-07-24	-1	4	64	4	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	-1	4	64	4	Draba subcapitata	OK	1	NA	No remarks	No remarks
1992-07-24	-1	5	64	5	Carex nardina	OK	3	NA	No remarks	No remarks
1992-07-24	-1	7	64	7	Draba arctica	OK	1	NA	No remarks	No remarks
1992-07-24	-1	8	64	8	Carex nardina	OK	1	NA	No remarks	No remarks
1992-07-24	-1	8	64	8	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	-1	9	64	9	Carex nardina	OK	1	NA	No remarks	No remarks
1992-07-24	66	1	66	1	Carex capillaris	OK	2	NA	Car.sax.-Arctagr.-Eri.tri. grassland. Photo 184-185.	No remarks
1992-07-24	66	1	66	1	Carex rupestris	OK	1	NA	Car.sax.-Arctagr.-Eri.tri. grassland. Photo 184-185.	No remarks
1992-07-24	66	1	66	1	Carex saxatilis	OK	1	NA	Car.sax.-Arctagr.-Eri.tri. grassland. Photo 184-185.	No remarks
1992-07-24	66	1	66	1	Eriophorum triste	OK	2	NA	Car.sax.-Arctagr.-Eri.tri. grassland. Photo 184-185.	No remarks
1992-07-24	66	2	66	2	Carex bigelowii	OK	1	NA	No remarks	No remarks
1992-07-24	66	2	66	2	Carex saxatilis	OK	1	NA	No remarks	No remarks
1992-07-24	66	2	66	2	Eriophorum triste	OK	2	NA	No remarks	No remarks
1992-07-24	66	2	66	2	Polygonum viviparum	OK	3	NA	No remarks	No remarks
1992-07-24	66	3	66	3	Eriophorum triste	OK	2	NA	No remarks	No remarks
1992-07-24	66	3	66	3	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-24	66	3	66	3	Polygonum viviparum	OK	3	NA	No remarks	No remarks
1992-07-24	66	3	66	3	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-24	79	1	79	1	Poa arctica	OK	2	NA	"""Early Salix snowpatch. \other lichener\"""" probably mainly Stereocaulon. Large stones with much bare soil in between. Inclination 5-10 degr. Photo 190."""""""	No remarks
1992-07-24	79	1	79	1	Polygonum viviparum	OK	1	NA	"""Early Salix snowpatch. \other lichener\"""" probably mainly Stereocaulon. Large stones with much bare soil in between. Inclination 5-10 degr. Photo 190."""""""	No remarks
1992-07-24	79	1	79	1	Salix arctica	OK	1	NA	"""Early Salix snowpatch. \other lichener\"""" probably mainly Stereocaulon. Large stones with much bare soil in between. Inclination 5-10 degr. Photo 190."""""""	No remarks
1992-07-24	79	1	79	1	Saxifraga cernua	OK	1	NA	"""Early Salix snowpatch. \other lichener\"""" probably mainly Stereocaulon. Large stones with much bare soil in between. Inclination 5-10 degr. Photo 190."""""""	No remarks
1992-07-24	79	2	79	2	Poa arctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	2	79	2	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-24	79	2	79	2	Silene acaulis	OK	3	NA	No remarks	No remarks
1992-07-24	79	3	79	3	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	4	79	4	Minuartia biflora	OK	1	NA	No remarks	No remarks
1992-07-24	79	4	79	4	Potentilla hyparctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	4	79	4	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-24	79	4	79	4	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-24	79	4	79	4	Saxifraga oppositifolia	OK	1	NA	No remarks	No remarks
1992-07-24	79	5	79	5	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	5	79	5	Saxifraga tenuis	OK	1	NA	No remarks	No remarks
1992-07-24	79	5	79	5	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-24	79	6	79	6	Luzula confusa	OK	2	NA	No remarks	No remarks
1992-07-24	79	6	79	6	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-24	79	7	79	7	Festuca brachyphylla	OK	1	NA	No remarks	No remarks
1992-07-24	79	7	79	7	Luzula confusa	OK	1	NA	No remarks	No remarks
1992-07-24	79	7	79	7	Minuartia biflora	OK	1	NA	No remarks	No remarks
1992-07-24	79	7	79	7	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-24	79	8	79	8	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-24	79	8	79	8	Poa arctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	8	79	8	Potentilla hyparctica	OK	2	NA	No remarks	No remarks
1992-07-24	79	8	79	8	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-24	79	9	79	9	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-24	79	9	79	9	Potentilla hyparctica	OK	1	NA	No remarks	No remarks
1992-07-24	79	9	79	9	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-24	79	9	79	9	Silene acaulis	OK	2	NA	No remarks	No remarks
1992-07-24	79	10	79	10	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-24	79	10	79	10	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-24	79	10	79	10	Saxifraga oppositifolia	OK	2	NA	No remarks	No remarks
1992-07-24	79	10	79	10	Stellaria sp.	OK	2	NA	No remarks	No remarks
1992-07-24	80	1	80	1	Polygonum viviparum	OK	1	NA	"""Open \mixed heath\"""". Photo 191. Large rocks with a little open ground and slow frost activity. Inclination 5-10 degr."""""""	No remarks
1992-07-24	80	1	80	1	Salix arctica	OK	1	NA	"""Open \mixed heath\"""". Photo 191. Large rocks with a little open ground and slow frost activity. Inclination 5-10 degr."""""""	No remarks
1992-07-24	80	1	80	1	Dryas sp.	OK	1	NA	"""Open \mixed heath\"""". Photo 191. Large rocks with a little open ground and slow frost activity. Inclination 5-10 degr."""""""	No remarks
1992-07-24	80	2	80	2	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	3	80	3	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	3	80	3	Cassiope tetragona	OK	3	NA	No remarks	No remarks
1992-07-24	80	4	80	4	Festuca brachyphylla	OK	1	NA	No remarks	No remarks
1992-07-24	80	4	80	4	Pedicularis hirsuta	OK	1	NA	No remarks	No remarks
1992-07-24	80	5	80	5	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	5	80	5	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-24	80	5	80	5	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-24	80	5	80	5	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-24	80	6	80	6	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-24	80	6	80	6	Silene acaulis	OK	2	NA	No remarks	No remarks
1992-07-24	80	6	80	6	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-24	80	7	80	7	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	8	80	8	Cassiope tetragona	OK	3	NA	No remarks	No remarks
1992-07-24	80	8	80	8	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-24	80	8	80	8	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-24	80	9	80	9	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	9	80	9	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-24	80	10	80	10	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-24	80	10	80	10	Cassiope tetragona	OK	3	NA	No remarks	No remarks
1992-07-24	80	10	80	10	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-24	84	4	84	7	Carex rupestris	OK	2	NA	No remarks	No remarks
1992-07-24	84	4	84	7	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-24	84	4	84	7	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-24	84	4	84	7	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-24	84	6	84	5	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-24	84	7	84	4	Kobresia myosuroides	OK	2	NA	No remarks	No remarks
1992-07-24	84	7	84	4	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-24	84	8	84	3	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-24	84	10	84	1	Kobresia myosuroides	OK	2	NA	"Dryas-Kob.myo. fellfield. Photo 192 223. Sampling at fertile 'bird-stone' avoided."	No remarks
1992-07-24	84	10	84	1	Saxifraga oppositifolia	OK	1	NA	"Dryas-Kob.myo. fellfield. Photo 192 223. Sampling at fertile 'bird-stone' avoided."	No remarks
1992-07-24	84	10	84	1	Silene acaulis	OK	1	NA	"Dryas-Kob.myo. fellfield. Photo 192 223. Sampling at fertile 'bird-stone' avoided."	No remarks
1992-07-24	84	10	84	1	Dryas sp.	OK	3	NA	"Dryas-Kob.myo. fellfield. Photo 192 223. Sampling at fertile 'bird-stone' avoided."	No remarks
1992-07-27	90	1	90	1	Polygonum viviparum	OK	2	NA	"""Salix-Dryas snowpatch heath. Almost all \bare\"""" ground covered by organic crust. Photo 227. Inclination 10 degr."""""""	No remarks
1992-07-27	90	1	90	1	Salix arctica	OK	3	NA	"""Salix-Dryas snowpatch heath. Almost all \bare\"""" ground covered by organic crust. Photo 227. Inclination 10 degr."""""""	No remarks
1992-07-27	90	2	90	2	Carex nardina	OK	1	NA	No remarks	No remarks
1992-07-27	90	2	90	2	Luzula confusa	OK	1	NA	No remarks	No remarks
1992-07-27	90	3	90	3	Luzula confusa	OK	2	NA	No remarks	No remarks
1992-07-27	90	3	90	3	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	90	3	90	3	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-27	90	3	90	3	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Stellaria sp.	OK	1	NA	No remarks	No remarks
1992-07-27	90	5	90	5	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-27	90	6	90	6	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	90	6	90	6	Luzula confusa	OK	1	NA	No remarks	No remarks
1992-07-27	90	6	90	6	Oxyria digyna	OK	1	NA	No remarks	No remarks
1992-07-27	90	6	90	6	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Carex bigelowii	OK	2	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Cerastium arcticum	OK	2	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Draba glabella	OK	1	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Potentilla hyparctica	OK	1	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-27	90	7	90	7	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-27	90	8	90	8	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Carex bigelowii	OK	2	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Draba lactea	OK	1	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Festuca brachyphylla	OK	1	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Saxifraga tenuis	OK	1	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-27	90	9	90	9	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	93	1	93	1	Carex nardina	OK	1	NA	Dryas-Car.nar. fellfield on stony now dry solifluction soil. Photo 196. 	No remarks
1992-07-27	93	1	93	1	Dryas sp.	OK	2	NA	Dryas-Car.nar. fellfield on stony now dry solifluction soil. Photo 196. 	No remarks
1992-07-27	93	2	93	2	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-27	93	3	93	3	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-27	93	3	93	3	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	93	4	93	4	Saxifraga oppositifolia	OK	1	NA	No remarks	No remarks
1992-07-27	93	4	93	4	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	93	5	93	5	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-27	93	6	93	6	Carex nardina	OK	3	NA	No remarks	No remarks
1992-07-27	93	7	93	7	Carex nardina	OK	3	NA	No remarks	No remarks
1992-07-27	93	7	93	7	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	93	8	93	8	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-27	93	9	93	9	Carex nardina	OK	2	NA	No remarks	No remarks
1992-07-27	96	1	96	1	Pedicularis hirsuta	OK	2	NA	Photo 197,198. Soil surface partly fresh partly covered in black organic crust.	No remarks
1992-07-27	96	1	96	1	Poa arctica	OK	1	NA	Photo 197,198. Soil surface partly fresh partly covered in black organic crust.	No remarks
1992-07-27	96	1	96	1	Polygonum viviparum	OK	3	NA	Photo 197,198. Soil surface partly fresh partly covered in black organic crust.	No remarks
1992-07-27	96	1	96	1	Salix arctica	OK	3	NA	Photo 197,198. Soil surface partly fresh partly covered in black organic crust.	No remarks
1992-07-27	96	1	96	1	Silene acaulis	OK	1	NA	Photo 197,198. Soil surface partly fresh partly covered in black organic crust.	No remarks
1992-07-27	96	2	96	2	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-27	96	2	96	2	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	96	2	96	2	Poa arctica	OK	1	NA	No remarks	No remarks
1992-07-27	96	2	96	2	Polygonum viviparum	OK	3	NA	No remarks	No remarks
1992-07-27	96	3	96	3	Equisetum arvense	OK	2	NA	No remarks	No remarks
1992-07-27	96	3	96	3	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-27	96	3	96	3	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-27	96	3	96	3	Koenigia islandica	OK	1	NA	No remarks	No remarks
1992-07-27	96	3	96	3	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Cardamine bellidifolia	OK	1	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Carex bigelowii	OK	2	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Poa arctica	OK	1	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Sagina intermedia	OK	2	NA	No remarks	No remarks
1992-07-27	96	4	96	4	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-27	96	5	96	5	Equisetum arvense	OK	1	NA	No remarks	No remarks
1992-07-27	96	5	96	5	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-27	96	5	96	5	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-27	96	5	96	5	Luzula arctica	OK	2	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Carex rupestris	OK	1	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Equisetum arvense	OK	3	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Festuca hyperborea	OK	1	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Polygonum viviparum	OK	1	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-27	96	6	96	6	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	96	7	96	7	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	96	7	96	7	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	96	7	96	7	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-27	96	7	96	7	Vaccinium uliginosum	OK	3	NA	No remarks	No remarks
1992-07-27	96	8	96	8	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	96	8	96	8	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	96	8	96	8	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-27	96	8	96	8	Dryas sp.	OK	3	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Kobresia myosuroides	OK	1	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Minuartia rubella	OK	1	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Poa arctica	OK	2	NA	No remarks	No remarks
1992-07-27	96	9	96	9	Saxifraga tenuis	OK	1	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Arenaria pseudofrigida	OK	1	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Festuca hyperborea	OK	1	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Festuca vivipara	OK	1	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-27	96	10	96	10	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-27	101	1	101	1	Alopecurus alpinus	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	1	101	1	Cerastium arcticum	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	1	101	1	Koenigia islandica	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	1	101	1	Poa glauca	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	1	101	1	Saxifraga cernua	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	1	101	1	Draba alpina	OK	1	NA	Species-rich Alopec.-Car.mis.-Salix vegetation. Solifluction soil. Very wet with large Nostoc-plates. 10-15 degr. inclination. Photo 200-202.	No remarks
1992-07-27	101	2	101	2	Deschampsia brevifolia	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Draba lactea	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Equisetum arvense	OK	2	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Festuca hyperborea	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Saxifraga hirculus	OK	1	NA	No remarks	No remarks
1992-07-27	101	2	101	2	Dryas sp.	OK	1	NA	No remarks	No remarks
1992-07-27	101	3	101	3	Alopecurus alpinus	OK	2	NA	No remarks	No remarks
1992-07-27	101	3	101	3	Kobresia myosuroides	OK	2	NA	No remarks	No remarks
1992-07-27	101	3	101	3	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	101	3	101	3	Salix arctica	OK	2	NA	No remarks	No remarks
1992-07-27	101	3	101	3	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	101	4	101	4	Koenigia islandica	OK	2	NA	No remarks	No remarks
1992-07-27	101	4	101	4	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	101	4	101	4	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-27	101	4	101	4	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	101	5	101	5	Deschampsia brevifolia	OK	1	NA	No remarks	No remarks
1992-07-27	101	5	101	5	Equisetum arvense	OK	1	NA	No remarks	No remarks
1992-07-27	101	5	101	5	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-27	101	5	101	5	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Carex misandra	OK	1	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Deschampsia brevifolia	OK	1	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Equisetum arvense	OK	3	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Saxifraga cernua	OK	1	NA	No remarks	No remarks
1992-07-27	101	6	101	6	Draba alpina	OK	1	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Alopecurus alpinus	OK	2	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Carex misandra	OK	1	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Koenigia islandica	OK	3	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Melandrium apetalum	OK	1	NA	No remarks	No remarks
1992-07-27	101	7	101	7	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Carex misandra	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Cerastium arcticum	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Cerastium regelii	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Salix arctica	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Saxifraga foliolosa	OK	1	NA	No remarks	No remarks
1992-07-27	101	8	101	8	Stellaria sp.	OK	1	NA	No remarks	No remarks
1992-07-27	101	9	101	9	Alopecurus alpinus	OK	2	NA	No remarks	No remarks
1992-07-27	101	9	101	9	Polygonum viviparum	OK	2	NA	No remarks	No remarks
1992-07-27	101	9	101	9	Salix arctica	OK	3	NA	No remarks	No remarks
1992-07-27	101	9	101	9	Silene acaulis	OK	1	NA	No remarks	No remarks
1992-07-27	101	9	101	9	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-27	101	10	101	10	Deschampsia brevifolia	OK	1	NA	No remarks	No remarks
1992-07-27	101	10	101	10	Equisetum arvense	OK	3	NA	No remarks	No remarks
1992-07-27	101	10	101	10	Eriophorum triste	OK	2	NA	No remarks	No remarks
1992-07-27	101	10	101	10	Juncus biglumis	OK	1	NA	No remarks	No remarks
1992-07-27	101	10	101	10	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	90	1	90	1	Carex bigelowii	OK	1	NA	"""Salix-Dryas snowpatch heath. Almost all \bare\"""" ground covered by organic crust. Photo 227. Inclination 10 degr."""""""	No remarks
1992-07-27	90	2	90	2	Polygonum viviparum	OK	3	NA	No remarks	No remarks
1992-07-27	90	2	90	2	Potentilla hyparctica	OK	1	NA	No remarks	No remarks
1992-07-27	90	2	90	2	Dryas sp.	OK	2	NA	No remarks	No remarks
1992-07-27	90	3	90	3	Luzula arctica	OK	1	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Alopecurus alpinus	OK	1	NA	No remarks	No remarks
1992-07-27	90	4	90	4	Cerastium arcticum	OK	3	NA	No remarks	No remarks
